ExciseTaxNbr,Month,Day,Year,SalePrice,PropertyType,PropertyClass,PrincipalUse,SaleInstrument,SaleReason,AFHistoricProperty
1766890,7,18,2000,275000,3,3,2,3,1,False
1368221,4,5,1994,224500,3,8,6,2,1,False
1293090,2,9,1993,0,3,8,0,15,8,False
981282,12,30,1987,91800,2,8,0,2,1,False
2540725,4,27,2012,0,3,8,6,15,18,False
1601922,3,26,1998,422990,2,8,6,3,1,False
2863045,4,28,2017,325000,3,3,2,3,1,False
2863045,4,28,2017,325000,3,3,2,3,1,False
1638926,9,15,1998,156990,2,3,2,3,1,False
1755737,4,13,2000,0,1,0,3,15,14,False
2669004,4,25,2014,480000,3,8,6,3,1,False
1763867,7,3,2000,362500,3,8,6,3,1,False
1919240,10,29,2002,131440,3,3,2,3,1,False
1074751,7,18,1989,0,3,8,6,15,8,False
2271008,3,6,2007,279000,3,3,2,3,1,False
2604153,4,24,2013,0,3,8,6,15,16,False
1719137,10,22,1999,375000,3,8,6,3,1,False
2775223,11,11,2015,0,3,8,6,15,5,False
1362581,10,11,1993,0,1,7,0,15,9,False
2789789,3,3,2016,0,3,8,6,15,18,False
1589804,1,7,1998,0,3,8,6,15,10,False
2089796,3,18,1996,0,3,8,6,3,16,False
1335274,10,5,1993,175000,3,3,0,2,1,False
2865123,5,3,2017,0,3,8,6,15,18,False
2242702,10,6,2006,1079100,1,7,6,3,1,False
2160682,10,5,2005,405000,3,3,2,3,1,False
2160682,10,5,2005,405000,3,3,2,3,1,False
2160682,10,5,2005,405000,3,3,2,3,1,False
2449900,7,12,2010,145000,1,7,6,3,1,False
2878583,7,14,2017,675000,11,8,6,3,1,False
1265025,8,28,1992,66692,3,8,0,21,18,False
1591663,1,22,1998,237000,3,8,6,3,1,False
3004653,7,30,2019,0,3,8,6,2,5,False
2389294,4,23,2009,319000,3,8,6,3,1,False
1701404,7,26,1999,163650,3,8,6,3,1,False
2700359,11,10,2014,0,3,2,7,15,10,False
1798455,11,22,2000,0,3,8,6,15,11,False
2414418,10,21,2009,199950,2,3,2,3,1,False
2574230,11,8,2012,0,3,8,6,15,11,False
1354056,1,15,1994,300000,3,8,0,2,1,False
1258548,7,14,1992,0,3,8,6,15,9,False
1648317,10,29,1998,67000,3,3,2,3,1,False
1347579,10,7,1993,0,3,8,0,15,9,False
1757206,5,31,2000,139950,2,3,2,3,1,False
2598603,4,9,2013,127100,3,8,6,3,8,False
1227775,1,8,1992,184000,3,8,0,2,17,False
1687862,5,17,1999,0,1,0,0,15,10,False
2488080,4,20,2011,83000,3,8,6,22,18,False
1393495,8,30,1994,95000,3,8,6,2,1,False
1732656,1,14,2000,263000,3,8,6,3,1,False
2250831,11,16,2006,327500,3,8,6,3,1,False
2906889,12,8,2017,630000,3,8,6,3,1,False
3009930,9,9,2019,280000,11,8,6,3,1,False
2319184,10,31,2007,110000,1,7,6,3,1,False
1400665,10,17,1994,401900,2,8,6,2,1,False
3055685,6,29,2020,1345000,3,8,6,3,1,False
1098429,11,15,1989,199650,2,8,0,2,1,False
2644059,11,22,2013,0,3,8,6,15,18,False
1430674,5,11,1995,470000,3,8,6,2,1,False
1430674,5,11,1995,470000,3,8,6,2,1,False
1295412,2,23,1993,158000,3,8,0,2,1,False
2060535,7,22,2004,292410,2,8,6,3,1,False
2744744,7,16,2015,469000,3,8,6,3,1,False
2346516,5,19,2008,0,2,3,2,3,18,False
1346034,10,21,1993,0,3,8,0,15,9,False
1385893,7,19,1994,0,3,8,6,15,9,False
866530,3,4,1986,86390,2,8,6,2,1,False
1794925,12,28,2000,330000,2,8,6,3,1,False
2033612,4,8,2004,10000,1,2,6,26,1,False
1866561,1,30,2002,263000,3,8,6,3,1,False
1809512,1,26,2001,0,3,8,6,15,14,False
1285689,12,18,1992,130000,3,8,0,2,1,False
1721924,11,14,1999,165000,3,8,6,3,1,False
2537435,3,27,2012,502500,3,8,6,3,1,False
1243840,4,15,1992,0,3,8,0,15,9,False
2041618,2,14,2004,0,3,8,11,15,14,False
1179473,3,14,1991,152500,3,8,0,2,1,False
2044492,5,28,2004,0,3,2,11,15,5,False
1431122,5,23,1995,113700,3,8,6,3,1,False
2665016,4,25,2014,140000,3,3,2,24,8,False
2608667,5,22,2013,349950,3,8,6,3,1,False
1722883,11,9,1999,0,0,0,0,15,14,False
2356393,3,17,2008,0,3,8,6,15,11,False
1709127,7,9,1999,0,4,9,6,15,14,False
1986677,9,4,2003,0,2,3,2,15,10,False
2020460,2,17,2004,1000,1,8,6,26,0,False
2341975,3,17,2008,0,3,8,6,15,14,False
1289330,12,25,1992,0,3,3,0,15,9,False
2280308,4,17,2007,203000,3,3,2,3,1,False
1090914,10,2,1989,0,3,8,0,15,9,False
3062756,8,4,2020,480000,11,8,6,2,1,False
899942,9,19,1986,42500,1,7,6,2,1,False
1446813,9,5,1995,225000,3,8,0,2,1,False
1399753,9,26,1994,0,3,8,0,15,18,False
1819798,5,22,2001,269515,2,8,6,3,1,False
1297785,12,30,1992,0,3,8,0,15,18,False
1297785,12,30,1992,0,3,8,0,15,18,False
1328603,8,25,1993,0,3,8,0,15,9,False
1184207,2,27,1991,0,3,2,6,15,9,False
1538034,2,22,1997,189950,3,8,6,3,1,False
2012360,1,8,2004,0,3,8,6,18,4,False
2876921,7,12,2017,275000,14,3,2,3,1,False
2646388,11,20,2013,0,3,3,2,18,8,False
2981834,4,8,2019,265000,3,8,6,3,1,False
2506553,8,22,2011,0,3,8,6,18,4,False
2472443,9,1,2010,0,3,8,6,15,5,False
1563875,8,21,1997,135000,2,8,6,3,1,False
1480395,4,11,1996,0,3,8,6,15,13,False
986499,1,26,1988,255000,3,8,0,2,1,False
1734658,1,21,2000,0,3,8,3,15,5,False
1207667,8,26,1991,82500,3,3,0,2,1,False
1284322,12,9,1992,369950,2,8,6,2,1,False
1360766,2,17,1994,245000,3,8,0,2,1,False
2193279,3,10,2006,253500,3,8,6,3,1,False
1852742,11,7,2001,0,3,3,2,15,10,False
3021333,11,13,2019,522500,3,8,6,3,1,False
1430691,5,23,1995,111490,2,3,2,3,1,False
2194792,3,17,2006,250000,3,8,6,3,1,False
1738777,2,28,2000,244500,3,8,6,3,1,False
2160953,10,3,2005,0,0,8,6,15,13,False
2957217,10,9,2018,721800,11,8,6,3,1,False
2352163,5,21,2008,0,3,8,6,2,5,False
1433349,6,15,1995,112500,3,8,6,3,1,False
1479199,4,1,1996,127000,6,3,2,3,1,False
1343223,11,9,1993,146500,3,8,0,2,1,False
2869513,5,23,2017,0,3,8,6,15,10,False
2904106,11,29,2017,539800,3,3,2,3,1,False
1424918,4,11,1995,120000,3,8,6,2,1,False
2145298,7,28,2005,649900,3,8,6,3,1,False
2199578,4,7,2006,740000,3,8,6,3,1,False
2718434,3,11,2015,505000,3,8,6,3,1,False
1722328,11,9,1999,349000,0,0,0,3,1,False
2567845,9,28,2012,240000,3,8,6,3,8,False
1950936,3,29,2003,975000,3,8,6,3,1,False
734326,8,1,1983,85000,3,2,0,2,1,False
2780704,2,12,2016,620000,3,8,6,3,1,False
1686156,5,7,1999,157000,3,8,6,2,18,False
2901656,11,16,2017,1232000,2,8,6,3,1,False
2901656,11,16,2017,1232000,2,8,6,3,1,False
2420428,11,24,2009,0,3,3,2,15,18,False
1337538,10,14,1993,0,3,8,0,15,9,False
1842539,9,5,2001,102950,3,3,2,3,1,False
3057714,7,8,2020,2950000,11,8,6,2,1,False
2734888,6,4,2015,650000,3,8,6,3,1,False
2283658,5,4,2007,0,3,8,6,3,1,False
1837254,8,20,2001,205000,3,8,6,3,1,False
1330152,9,3,1993,135000,3,8,0,2,1,False
2107181,3,9,2005,426000,3,8,6,3,5,False
2292757,6,15,2007,617000,1,7,6,3,1,False
2144928,8,2,2005,0,3,8,6,15,10,False
2677390,7,1,2014,260000,3,8,6,3,1,False
2018412,2,6,2004,31214,3,8,6,15,18,False
1896673,4,18,2002,0,3,8,6,22,5,False
1695804,6,24,1999,290000,3,8,6,3,1,False
2935583,5,15,2018,500000,11,8,6,3,1,False
2916707,2,1,2018,0,3,8,6,15,18,False
3069059,9,11,2020,380811,59,3,7,2,1,False
2244863,10,17,2006,257000,3,8,6,3,1,False
3001164,7,21,2019,0,3,3,2,15,10,False
1567445,9,10,1997,189000,3,8,6,3,12,False
793608,9,19,1984,0,1,8,6,2,18,False
1535048,3,26,1997,133990,2,3,2,3,1,False
2700297,10,23,2014,558000,3,8,6,18,4,False
2096008,1,12,2005,285000,3,8,6,3,1,False
2533368,3,5,2012,88500,3,3,2,3,1,False
1417035,2,14,1995,172000,3,8,6,2,1,False
2331577,1,17,2008,0,3,8,6,15,18,False
3097944,2,1,2021,0,11,8,6,15,18,False
2046768,6,10,2004,250000,3,8,6,3,1,False
1539189,4,17,1997,29500,1,7,6,3,1,False
2318449,10,23,2007,515000,2,3,2,3,1,False
2311367,9,13,2007,32000,1,7,6,3,1,False
2526634,1,11,2012,305000,3,8,6,3,1,False
1158544,8,13,1990,0,3,8,6,15,9,False
1902860,8,2,2002,0,3,8,6,15,5,False
1313918,6,11,1993,205000,1,7,0,2,17,False
2528061,1,25,2012,120000,3,3,2,3,1,False
1900886,7,25,2002,472990,2,8,6,3,1,False
2195135,3,16,2006,0,3,8,6,15,10,False
2787329,3,26,2016,614000,3,8,6,3,1,False
2269543,3,5,2007,290000,1,7,6,3,1,False
1636076,8,24,1998,384000,3,8,6,3,1,False
2854708,3,1,2017,40000,59,1,7,3,1,False
3063454,8,10,2020,1225000,11,8,6,2,1,False
2679799,7,15,2014,0,3,8,6,15,13,False
2107987,2,23,2005,70137,3,8,6,15,18,False
2596440,3,19,2013,1462000,3,8,6,3,1,False
1905865,8,17,2002,83000,3,8,6,15,18,False
2227852,8,4,2006,0,3,8,6,15,10,False
1286583,12,22,1992,241000,3,8,0,2,1,False
3019993,12,24,2018,0,3,8,6,15,18,False
2801193,6,3,2016,175000,3,8,6,3,1,False
2272767,3,18,2007,208665,2,3,2,3,1,False
1781583,10,4,2000,0,3,0,4,15,18,False
2130661,6,8,2005,440500,3,8,6,3,1,False
2388735,4,28,2009,257000,3,3,2,3,1,False
2165544,10,22,2005,659000,3,8,6,3,12,False
2859024,3,24,2017,1070000,3,8,6,3,1,False
3090681,12,21,2020,1050000,11,8,6,2,1,False
2166180,10,27,2005,195000,3,8,6,3,8,False
2166180,10,27,2005,195000,3,8,6,3,8,False
2522228,12,5,2011,523750,3,8,6,3,1,False
2689615,9,2,2014,643002,3,8,6,3,1,False
2218766,6,30,2006,3000000,3,2,11,3,1,False
1654034,11,27,1998,134950,2,8,6,3,1,False
2199916,4,11,2006,120000,3,7,6,3,1,False
1265471,8,21,1992,140000,3,8,0,2,18,False
1411426,12,15,1994,708000,3,2,0,2,9,False
1719534,11,1,1999,2100000,1,1,11,4,1,False
1674859,3,22,1999,225000,3,8,6,3,1,False
3093289,1,4,2021,912000,11,8,6,2,1,False
2329978,1,23,2008,380000,3,8,6,3,1,False
2612122,6,17,2013,151150,3,3,2,18,4,False
2098355,1,26,2005,360000,3,8,6,3,1,False
2313010,9,25,2007,330000,3,7,6,3,1,False
2754705,7,29,2015,225000,3,8,6,4,18,False
1284026,12,10,1992,0,3,8,0,15,9,False
1714344,9,10,1999,0,3,8,6,15,11,False
2051136,6,22,2004,245500,3,8,6,3,1,False
1618758,6,12,1998,780000,0,0,0,3,1,False
1241290,3,31,1992,137500,3,8,0,2,1,False
2342510,4,16,2008,0,2,8,6,15,10,False
2051771,6,3,2004,389950,2,3,2,3,1,False
1364778,3,22,1994,175000,3,8,0,2,1,False
1610411,4,24,1998,0,3,8,6,7,5,False
2121338,4,29,2005,0,3,8,6,15,10,False
3048562,5,4,2020,739950,2,8,6,22,1,False
2521761,11,17,2011,0,3,8,6,15,13,False
1352312,12,27,1993,189500,2,8,0,2,1,False
3036818,2,26,2020,325500,3,3,2,3,1,False
1321260,7,21,1993,0,3,8,0,15,18,False
1226384,1,9,1992,159500,3,8,0,2,17,False
1575028,10,20,1997,0,3,8,6,15,18,False
1482164,4,2,1996,0,2,0,11,4,8,False
1482164,4,2,1996,0,2,0,11,4,8,False
957742,6,29,1987,0,3,8,6,15,9,False
2983167,4,8,2019,0,3,8,6,3,16,False
1475617,3,14,1996,259900,2,3,2,3,1,False
3044439,4,22,2020,645000,3,8,6,3,1,False
2729761,4,30,2015,305000,3,8,6,3,1,False
2361814,8,30,2008,0,3,8,6,15,13,False
917496,12,9,1986,0,3,3,0,2,18,False
2586126,1,22,2013,0,3,3,2,15,13,False
2033827,4,15,2004,318000,3,8,6,3,1,False
2966669,12,14,2018,1543000,13,2,7,3,1,False
2271963,3,9,2007,275000,3,3,2,3,1,False
2771685,12,11,2015,332500,3,8,6,3,1,False
2748098,7,30,2015,0,3,2,7,15,13,False
1497423,7,1,1996,128000,3,8,6,3,1,False
2792676,4,21,2016,255600,3,8,6,18,4,False
2588056,1,31,2013,445000,3,8,6,3,1,False
1964880,6,2,2003,603950,0,8,0,3,1,False
2655167,2,21,2014,0,3,8,6,15,13,False
2553644,7,2,2012,131000,3,3,2,3,1,False
1945065,3,5,2003,450000,3,8,6,3,1,False
2456614,8,9,2010,383800,3,8,6,3,1,False
1129170,4,6,1990,149950,3,8,0,2,1,False
768348,3,26,1984,74950,3,8,6,2,1,False
2851127,12,29,2016,0,3,8,6,15,5,False
1620625,6,16,1998,26500,3,3,2,3,1,False
1766685,7,14,2000,246950,3,8,6,3,1,False
1593528,2,12,1998,90000,1,7,6,3,1,False
3084888,11,20,2020,590000,11,8,6,2,1,False
1358202,2,2,1994,0,3,8,0,15,8,False
887625,7,14,1986,0,1,7,0,15,18,False
3078902,10,25,2020,370000,11,8,6,2,1,False
1055449,4,18,1989,0,3,8,0,15,18,False
2763992,10,21,2015,0,3,8,6,15,13,False
3005845,8,14,2019,650000,11,8,6,3,1,False
2762940,10,15,2015,396000,3,8,6,3,1,False
2400928,7,20,2009,1545000,3,8,6,3,1,False
736760,8,15,1983,30000,1,7,6,2,1,False
2464853,10,27,2010,0,3,8,6,15,11,False
2080610,10,26,2004,0,3,8,6,15,10,False
1471178,2,20,1996,0,3,8,6,15,14,False
1594074,2,16,1998,129950,3,0,0,3,1,False
1567366,9,15,1997,308900,2,8,6,3,5,False
2592385,3,4,2013,0,3,2,11,4,18,False
2984622,4,9,2019,0,3,8,6,15,18,False
3078759,10,16,2020,475000,3,8,6,3,1,False
2982284,4,11,2019,0,3,3,2,15,18,False
2437978,4,22,2010,0,3,8,6,24,16,False
1281015,11,2,1992,0,3,8,0,11,18,False
1295104,2,16,1993,0,3,3,0,15,18,False
2474812,1,11,2011,216950,3,8,6,3,1,False
2292607,6,12,2007,0,3,8,6,15,18,False
2082389,11,2,2004,311000,2,8,6,3,1,False
1944708,3,5,2003,228500,2,8,6,3,1,False
2195357,3,1,2006,298045,2,8,6,3,1,False
2985483,4,23,2019,399950,14,3,2,3,1,False
2123964,5,13,2005,1850,3,8,6,26,1,False
1378749,5,25,1994,0,4,9,6,2,9,False
1891232,6,12,2002,0,1,0,3,2,5,False
882068,6,9,1986,38000,1,7,0,2,1,False
2694086,10,2,2014,0,3,3,2,26,18,False
1354317,6,30,1993,0,3,8,0,15,18,False
1991091,9,25,2003,0,3,3,2,4,18,False
1776973,8,10,2000,0,3,3,2,19,8,False
2358191,7,11,2008,340000,3,3,2,3,1,False
2922808,4,3,2018,0,3,2,7,15,18,False
1805771,3,14,2001,0,3,8,6,15,11,False
1718065,10,15,1999,0,1,7,6,15,18,False
1363044,3,9,1994,155000,3,3,0,2,1,False
1846537,10,5,2001,261250,3,8,11,3,1,False
2010493,12,16,2003,0,3,8,6,24,5,False
1527274,2,5,1997,0,3,0,0,15,5,False
2495338,5,26,2011,75000,3,3,2,3,1,False
1383251,6,28,1994,117870,3,3,2,2,1,False
1814945,4,24,2001,400500,2,8,6,3,1,False
1937900,1,15,2003,0,6,3,2,15,8,False
2413364,10,12,2009,0,3,8,6,18,4,False
2188123,2,20,2006,524500,2,8,6,3,1,False
1935122,1,16,2003,299000,3,8,6,3,1,False
2001342,11,5,2003,355000,3,8,6,3,1,False
2243925,10,9,2006,0,3,3,2,3,5,False
3087203,12,2,2020,548000,3,8,6,4,18,False
2963239,11,13,2018,265000,3,3,2,3,1,False
2287732,5,1,2007,325123,2,8,6,3,1,False
1645912,10,15,1998,0,3,8,6,15,5,False
1680090,4,19,1999,0,3,8,6,15,13,False
877910,5,19,1986,90000,3,8,0,2,1,False
2239776,9,19,2006,342000,3,8,6,3,1,False
2188849,2,19,2006,0,3,8,6,15,1,False
1713368,9,28,1999,0,3,8,6,15,10,False
2242702,10,6,2006,1079100,1,7,6,3,1,False
2242702,10,6,2006,1079100,1,7,6,3,1,False
2242702,10,6,2006,1079100,1,7,6,3,1,False
2242702,10,6,2006,1079100,1,7,6,3,1,False
2242702,10,6,2006,1079100,1,7,6,3,1,False
2242702,10,6,2006,1079100,1,7,6,3,1,False
2242702,10,6,2006,1079100,1,7,6,3,1,False
2242702,10,6,2006,1079100,1,7,6,3,1,False
1807436,3,22,2001,2814825,1,2,11,3,1,False
1416799,2,17,1995,0,3,2,0,15,18,False
1892570,6,10,2002,180500,3,8,6,3,1,False
1726344,11,19,1999,174950,3,8,6,3,1,False
2603301,4,25,2013,620750,3,3,2,3,1,False
2877286,7,10,2017,341700,3,3,2,3,1,False
1490832,6,13,1996,0,3,8,6,15,5,False
1490832,6,13,1996,0,3,8,6,15,5,False
2453637,7,13,2010,0,3,8,6,15,11,False
680408,6,28,1982,100000,3,8,6,2,1,False
2660977,3,17,2014,1325000,3,8,6,4,1,False
1787126,11,10,2000,129950,3,3,2,3,1,False
2297024,7,6,2007,549888,2,8,6,3,1,False
2230894,8,4,2006,539000,2,7,6,3,1,False
1751041,4,6,2000,281000,3,8,6,3,1,False
2540722,4,24,2012,0,3,3,2,22,18,False
2137662,7,1,2005,182900,3,3,2,3,1,False
3083904,9,16,2020,0,11,8,6,15,18,False
1345100,5,25,1993,0,3,8,0,15,18,False
2847678,1,16,2017,0,3,8,6,2,5,False
2847678,1,16,2017,0,3,8,6,2,5,False
2236107,9,11,2006,750000,3,8,6,3,1,False
2160603,10,4,2005,750000,2,8,6,3,1,False
1327001,8,17,1993,0,3,2,0,15,18,False
1748435,4,18,2000,640000,3,8,11,3,1,False
1314801,6,15,1993,212500,3,8,6,2,1,False
1762128,6,14,2000,0,3,8,6,15,10,False
2460892,9,29,2010,577500,3,8,6,3,1,False
2471280,12,10,2010,170000,3,8,6,3,1,False
2287703,5,24,2007,238000,3,8,6,3,1,False
1716158,10,12,1999,74000,6,3,2,3,1,False
2448564,6,29,2010,670000,1,1,7,3,1,False
692374,10,15,1982,100000,3,8,6,2,1,False
1757609,5,30,2000,0,3,8,6,15,16,False
2789573,4,11,2016,489635,3,8,6,18,4,False
1335857,8,15,1993,0,3,2,0,15,18,False
1335857,8,15,1993,0,3,2,0,15,18,False
1335857,8,15,1993,0,3,2,0,15,18,False
2475730,11,17,2010,0,3,8,6,15,18,False
883317,7,17,1984,0,3,8,0,2,16,False
1106803,12,14,1989,0,3,8,0,26,8,False
2263547,1,30,2007,107000,3,8,6,3,1,False
2702784,10,9,2014,0,3,8,6,4,18,False
1907224,8,27,2002,315000,3,8,6,3,1,False
1262394,8,5,1992,0,3,8,0,15,18,False
2178237,11,9,2005,0,3,8,6,15,11,False
2459890,9,21,2010,0,3,8,6,18,4,False
2036033,4,29,2004,0,3,8,6,15,10,False
2029215,3,29,2004,276500,3,8,6,3,1,False
2742566,6,29,2015,828000,3,8,6,3,1,False
1876533,3,12,2002,75000,1,7,6,2,1,False
1347838,12,3,1993,0,3,8,0,15,9,False
2887428,8,24,2017,0,3,8,6,15,11,False
2037487,5,4,2004,135000,3,8,6,3,1,False
1303900,4,22,1993,0,3,8,0,15,9,False
799260,10,30,1984,0,1,8,0,15,9,False
2319284,9,12,2007,435400,2,3,2,3,18,False
3067648,9,3,2020,600000,12,8,6,2,1,False
2257966,12,20,2006,186000,3,3,2,3,1,False
2844392,1,10,2017,600000,11,8,6,3,1,False
2151834,8,26,2005,149500,3,3,2,3,1,False
1294072,2,12,1993,0,3,8,6,15,9,False
2091311,12,20,2004,0,3,8,6,15,11,False
1279732,11,16,1992,126000,3,8,6,2,1,False
1079488,5,4,1989,0,3,8,0,2,16,False
2595419,3,20,2013,137483,3,3,2,18,4,False
2023098,3,3,2004,343000,3,3,2,3,1,False
2270885,3,7,2007,0,1,7,6,15,18,False
1280143,11,17,1992,0,3,8,0,15,9,False
2020229,2,23,2004,200000,3,8,6,3,1,False
2148171,8,8,2005,900000,3,8,6,3,1,False
1595851,2,23,1998,83500,3,8,6,3,1,False
2400239,7,15,2009,0,3,8,6,18,4,False
2727495,4,20,2015,657500,3,8,6,3,1,False
1748868,4,21,2000,0,3,8,6,15,10,False
2425724,1,15,2010,161000,3,3,2,3,1,False
2175037,12,8,2005,231000,3,8,6,3,1,False
2078891,10,20,2004,262500,3,8,6,3,1,False
1620341,6,11,1998,0,3,3,2,3,16,False
2481650,3,8,2011,0,3,8,6,24,18,False
2907915,12,18,2017,770000,3,8,6,3,1,False
2711773,1,16,2015,0,3,8,6,15,11,False
1671986,3,3,1999,143850,3,8,6,3,1,False
1536230,3,24,1997,420000,3,8,6,3,1,False
2037509,5,3,2004,0,3,8,6,15,10,False
1403755,11,9,1994,0,3,8,6,15,9,False
2752048,8,7,2015,225000,3,8,6,3,1,False
1414232,1,25,1995,204950,2,8,6,2,1,False
1311149,5,25,1993,305000,3,8,0,2,1,False
1493855,6,22,1996,1520000,2,2,11,3,1,False
2438145,4,21,2010,296000,3,8,6,3,1,False
2917941,3,2,2018,0,3,8,6,15,8,False
3012011,9,25,2019,2875000,3,2,7,3,18,False
2290771,6,11,2007,337950,3,3,2,3,1,False
3051498,6,4,2020,406000,11,8,6,2,1,False
3059460,7,13,2020,1130000,10,8,6,2,1,False
1913469,7,21,2002,0,3,2,11,15,18,False
1849731,10,8,2001,0,3,8,6,15,12,False
2294128,6,14,2007,0,2,8,6,15,13,False
3021674,11,12,2019,353000,3,8,6,3,1,False
2271602,3,14,2007,425000,3,8,6,3,1,False
2334966,2,11,2008,630000,3,8,6,3,1,False
708542,2,14,1983,0,3,8,6,2,1,False
2376984,12,31,2008,0,3,8,6,27,10,False
1378901,6,3,1994,85000,3,8,6,2,8,False
2247558,10,20,2006,329950,3,3,2,3,1,False
1811039,4,3,2001,0,3,8,6,15,18,False
2732592,5,22,2015,874990,2,8,6,3,1,False
1921831,11,14,2002,0,3,8,6,15,18,False
1495311,7,8,1996,0,1,0,0,15,18,False
2287640,5,23,2007,279950,3,3,2,3,1,False
2762620,10,14,2015,148000,3,8,6,4,1,False
1031103,11,3,1988,217000,3,8,0,2,8,False
2457242,8,31,2010,0,3,8,6,15,10,False
1287446,12,29,1992,153000,3,8,0,2,1,False
1996021,10,14,2003,214900,3,8,6,3,1,False
1565125,9,3,1997,257000,3,8,6,3,1,False
2662482,4,11,2014,365000,3,8,6,3,1,False
2912839,1,19,2018,730000,11,8,6,3,1,False
1763281,7,1,2000,143480,1,1,10,3,8,False
1306691,4,29,1993,0,3,3,0,15,9,False
2808221,7,9,2016,0,3,2,7,15,10,False
3043863,4,20,2020,585000,3,8,6,3,1,False
2029150,3,23,2004,528000,3,8,6,3,1,False
2540130,4,25,2012,1375000,3,2,11,22,1,False
2220153,6,20,2006,0,3,8,6,15,10,False
2655887,12,13,2013,0,1,7,6,27,18,False
2655887,12,13,2013,0,1,7,6,27,18,False
1893421,6,17,2002,0,3,7,6,15,14,False
3064063,8,12,2020,0,11,8,6,2,18,False
2396562,5,26,2009,312000,3,8,6,22,1,False
2043630,5,8,2000,0,3,8,6,3,16,False
1763055,4,30,2000,0,3,8,6,15,18,False
1592344,1,26,1998,45000,0,0,0,0,0,False
1953484,4,18,2003,399000,2,3,2,3,1,False
2757864,9,22,2015,435000,3,7,6,3,1,False
3083579,11,3,2020,430900,11,8,6,3,1,False
2200000,4,10,2006,390000,3,8,6,3,1,False
2520189,11,22,2011,915000,3,3,2,24,8,False
2860112,3,27,2017,437900,14,3,2,3,1,False
2445431,6,9,2010,0,3,8,6,18,4,False
1914143,10,1,2002,0,1,7,6,15,5,False
2544257,5,15,2012,175000,3,8,6,3,1,False
2854994,3,15,2017,410000,14,3,2,3,1,False
2844848,1,12,2017,533000,11,8,6,3,1,False
2403341,8,5,2009,289000,3,8,6,3,1,False
2989741,5,15,2019,360000,14,3,2,3,1,False
3037475,2,28,2020,335000,2,3,2,3,1,False
2190473,3,1,2006,272500,3,8,6,3,1,False
2490791,3,3,2011,0,3,3,2,18,4,False
1285212,12,15,1992,69000,3,8,0,2,1,False
2885042,8,16,2017,790000,3,8,6,3,1,False
2240809,9,12,2006,0,1,7,6,15,10,False
1629666,7,29,1998,359500,3,8,6,3,1,False
2481318,3,1,2011,299000,2,8,6,3,1,False
913488,12,2,1986,85000,3,8,0,2,1,False
2141907,7,19,2005,215000,3,8,6,3,1,False
1379186,6,2,1994,225000,2,8,6,2,1,False
2178298,12,15,2005,433423,2,3,2,3,1,False
771966,2,27,1984,33500,3,8,6,2,1,False
3057664,7,2,2020,1460000,11,8,6,2,1,False
903175,10,2,1986,88000,3,8,0,2,1,False
2860580,4,20,2017,380000,14,3,2,3,1,False
2471168,12,13,2010,0,3,3,2,15,13,False
3086430,10,13,2020,0,3,8,6,24,18,False
1192751,4,18,1991,0,3,3,0,11,18,False
3066227,8,20,2020,0,11,8,6,15,18,False
1945580,2,28,2003,0,3,8,6,2,14,False
1466917,1,24,1996,214000,3,8,6,3,1,False
1889709,5,30,2002,285000,3,3,2,3,1,False
2835564,11,17,2016,379000,3,3,2,3,1,False
1165441,11,16,1990,612500,2,2,0,2,1,False
2219388,6,29,2006,800000,3,8,6,3,1,False
1902219,7,16,2002,0,3,8,6,18,4,False
2756262,8,25,2015,0,3,8,6,24,8,False
2932261,5,16,2018,750000,3,2,7,3,1,False
1406952,11,30,1994,305000,3,8,6,2,1,False
1297015,3,1,1993,0,3,8,0,15,9,False
3049514,5,5,2018,0,1,7,6,3,16,False
3049514,5,5,2018,0,1,7,6,3,16,False
1618835,6,9,1998,172900,3,8,6,3,1,False
2349678,6,5,2008,0,3,8,6,15,12,False
1981902,8,14,2003,113350,3,3,2,3,1,False
2592930,3,4,2013,135000,3,3,2,3,1,False
1503673,8,23,1996,124950,3,8,6,3,1,False
1693292,6,21,1999,216000,3,8,6,3,1,False
2623461,7,30,2013,264585,2,8,6,3,1,False
2389456,4,27,2009,0,3,8,6,15,13,False
1868679,2,14,2002,0,3,8,6,15,13,False
2690326,9,9,2014,1104500,3,8,6,3,1,False
1018576,8,24,1988,92000,3,8,0,2,1,False
2900715,11,2,2017,365000,3,8,6,3,1,False
3075464,9,28,2020,0,11,8,6,15,18,False
1720568,10,8,1999,0,3,8,6,2,16,False
2865028,5,12,2017,235000,11,9,6,3,1,False
1964635,6,5,2003,255000,3,8,6,3,1,False
2872640,6,14,2017,1141585,2,8,6,3,1,False
2342274,4,8,2008,0,3,8,6,18,4,False
2927148,4,18,2018,939999,2,3,2,3,1,False
2240809,9,12,2006,0,1,7,6,15,10,False
1563558,8,19,1997,0,3,8,6,15,18,False
1268280,9,17,1992,0,1,7,0,15,9,False
2971431,1,24,2019,392000,11,8,6,3,1,False
2283575,3,16,2007,0,3,8,6,7,13,False
1913502,9,25,2002,0,3,8,6,15,18,False
1809666,3,30,2001,760000,3,8,6,3,1,False
1809666,3,30,2001,760000,3,8,6,3,1,False
2022504,2,25,2004,645000,3,8,6,3,1,False
2042996,5,24,2004,210000,3,8,6,3,8,False
2992548,5,23,2019,814990,2,3,2,3,1,False
2992548,5,23,2019,814990,2,3,2,3,1,False
